n	Session	accelerometer.seconds.Unix	accelerometer.accx.Average	accelerometer.accy.Average	accelerometer.accz.Average	accelerometer.accx.Average-All	events.type	events.description
313	16090	1497291322	0.55614741161616	1.0974984217172	9.3507339015152	9.4407282179285		
314	16090	1497291323	0.12396364795918	1.0958625637755	9.3510443239796	9.4181904881688		
315	16090	1497291324	0.1335546875	1.1062890625	9.338984375	9.4074753851493	s	s
316	16090	1497291325	0.1453515625	1.0999609375	9.3683984375	9.4365858470571		
317	16090	1497291326	0.0083705357142857	1.0964205994898	9.3593351403061	9.4234239453051		
318	16090	1497291327	0.047427398989899	1.0985243055556	9.362610479798	9.4286225510841		
319	16090	1497291328	0.075126262626263	1.100891729798	9.3696732954545	9.441628079446		
320	16090	1497291329	0.10247001262626	1.0941840277778	9.3622159090909	9.4315782846156		
321	16090	1497291330	0.0409375	1.0875	9.35984375	9.4229786448435		
322	16090	1497291331	0.03890625	1.09296875	9.3661328125	9.4298883047771		
323	16090	1497291332	0.037602588383838	1.0912247474747	9.3590988005051	9.4226497315103		
324	16090	1497291333	0.039023042929293	1.092408459596	9.3598484848485	9.4235747809754		
325	16090	1497291334	0.037090037128713	1.0886834777228	9.3639000618812	9.4271278546802		
326	16090	1497291335	0.037878787878788	1.0908301767677	9.3518386994949	9.4154495386288		
327	16090	1497291336	0.03828125	1.089453125	9.3621484375	9.425475912571		
328	16090	1497291337	0.042534722222222	1.0949731691919	9.3589015151515	9.4229325638519		
329	16090	1497291338	0.041214923469388	1.0918367346939	9.361328125	9.4249798115845		
330	16090	1497291339	0.07294245049505	1.1030708539604	9.3552753712871	9.4241486968403		
